ticket_id,flight_id,booking_time,flight_date,customer_id,fare_class,base_fare,taxes,total_fare,booking_channel,days_to_departure_at_booking
2156,31271,2024-05-26 17:41:19,2025-06-14 00:00:00,213733072,E,248.18,21.58,269.76,mobile_app,383
2157,47643,2024-09-19 11:00:41,2025-08-30 00:00:00,516953685,P,77.98,6.78,84.76,web,344
2158,7975,2025-01-11 19:05:27,2025-02-13 00:00:00,577612564,E,235.45,20.47,255.92,mobile_app,32
2159,47657,2024-12-16 20:20:21,2025-08-30 00:00:00,1344837619,P,71.5,6.22,77.72,web,256
2160,22780,2024-08-24 00:21:34,2025-05-02 00:00:00,1290804905,P,49.04,4.26,53.3,web,250
2161,8540,2024-11-04 13:02:45,2025-02-17 00:00:00,1840781713,E,41.12,3.58,44.7,agent,104
2162,57681,2024-11-26 21:19:11,2025-11-03 00:00:00,206097166,P,53.46,4.65,58.11,agent,341
2163,55526,2024-09-03 09:18:19,2025-10-15 00:00:00,7984242035,B,397.64,34.58,432.22,web,406
2164,61946,2024-08-15 19:25:26,2025-11-23 00:00:00,430663311,E,48.04,4.18,52.22,agent,464
2165,1702,2024-08-15 19:25:26,2025-01-09 00:00:00,6363396858,E,237.36,20.64,258.0,mobile_app,146
2166,45758,2024-08-08 05:52:19,2025-08-21 00:00:00,586035312,E,138.43,12.04,150.47,agent,377
2167,14991,2024-11-20 00:29:50,2025-03-23 00:00:00,532898030,E,150.21,13.06,163.27,mobile_app,122
2168,17724,2024-12-19 05:29:33,2025-04-06 00:00:00,1947643058,P,51.43,4.47,55.9,mobile_app,107
2169,51584,2024-10-18 07:55:01,2025-09-19 00:00:00,104330991,E,134.48,11.69,146.17,web,335
2170,67126,2024-10-18 07:55:01,2025-12-20 00:00:00,1421321397,E,42.32,3.68,46.0,agent,427
2171,8120,2024-10-28 01:10:47,2025-02-14 00:00:00,340138184,B,64.66,5.62,70.28,mobile_app,108
2172,3322,2024-10-28 01:10:47,2025-01-19 00:00:00,737781583,P,81.21,7.06,88.27,web,82
2173,29409,2024-10-28 01:10:47,2025-06-04 00:00:00,2084624445,E,223.99,19.48,243.47,web,218
2174,18380,2024-10-28 01:10:47,2025-04-09 00:00:00,1771302847,E,42.32,3.68,46.0,mobile_app,162
2175,24362,2024-10-28 01:10:47,2025-05-10 00:00:00,560604618,P,255.27,22.2,277.47,web,193
2176,67565,2025-04-11 03:02:03,2025-12-22 00:00:00,656765277,E,235.45,20.47,255.92,web,254
2177,57543,2024-11-04 18:48:20,2025-11-02 00:00:00,1265366701,P,70.53,6.13,76.66,web,362
2178,19305,2024-09-10 00:15:59,2025-04-14 00:00:00,1644234874,F,291.73,25.37,317.1,mobile_app,215
2179,15583,2024-09-10 00:15:59,2025-03-26 00:00:00,1048535547,E,41.12,3.58,44.7,web,196
2180,26955,2024-09-10 00:15:59,2025-05-23 00:00:00,6891593526,P,53.39,4.64,58.03,web,254
2181,26353,2024-09-10 00:15:59,2025-05-20 00:00:00,1003567303,E,40.48,3.52,44.0,agent,251
2182,19054,2025-04-05 00:30:08,2025-04-12 00:00:00,2900026003,P,49.44,4.3,53.74,web,6
2183,42907,2024-07-30 07:32:12,2025-08-08 00:00:00,3908555922,P,52.62,4.58,57.2,web,373
2184,51635,2024-07-30 07:32:12,2025-09-19 00:00:00,1856292893,P,59.8,5.2,65.0,mobile_app,415
2185,15678,2024-06-08 00:21:18,2025-03-26 00:00:00,55601008,E,38.03,3.31,41.34,web,290
2186,19045,2024-11-09 09:16:43,2025-04-12 00:00:00,814119757,P,81.21,7.06,88.27,web,153
2187,12886,2024-07-03 05:15:57,2025-03-12 00:00:00,2127820008,E,44.16,3.84,48.0,agent,251
2188,42893,2024-11-05 03:35:09,2025-08-08 00:00:00,1061539252,E,88.78,7.72,96.5,mobile_app,275
2189,2558,2024-11-05 03:35:09,2025-01-14 00:00:00,6886361101,E,43.24,3.76,47.0,web,69
2190,1735,2024-06-13 19:34:21,2025-01-09 00:00:00,1446331049,E,43.24,3.76,47.0,agent,209
2191,48455,2024-09-08 11:52:38,2025-09-03 00:00:00,43053718,E,169.45,14.73,184.18,web,359
2192,52553,2025-03-27 20:46:07,2025-09-24 00:00:00,1030323258,E,45.08,3.92,49.0,web,180
2193,63884,2024-08-31 22:42:20,2025-12-03 00:00:00,5222488261,P,220.28,19.15,239.43,web,458
2194,23520,2024-08-31 22:42:20,2025-05-06 00:00:00,1392250128,P,49.44,4.3,53.74,web,247
2195,10362,2025-02-25 17:08:33,2025-02-26 00:00:00,766834608,E,248.18,21.58,269.76,web,0
2196,24718,2024-06-24 14:39:05,2025-05-12 00:00:00,4988917209,E,40.48,3.52,44.0,web,321
2197,987,2024-06-07 01:18:53,2025-01-05 00:00:00,386278870,E,88.78,7.72,96.5,agent,211
2198,43359,2024-05-19 21:30:19,2025-08-10 00:00:00,1593093402,P,306.08,26.62,332.7,web,447
2199,55986,2025-01-18 14:18:08,2025-10-20 00:00:00,1603981636,E,249.04,21.66,270.7,agent,274
2200,5897,2025-01-21 01:45:32,2025-02-01 00:00:00,1229817332,E,238.61,20.75,259.36,web,10
2201,63456,2024-12-14 21:18:35,2025-12-01 00:00:00,1862259012,B,235.33,20.46,255.79,agent,351
2202,43992,2025-04-13 14:21:57,2025-08-13 00:00:00,2673493128,E,38.03,3.31,41.34,web,121
2203,56605,2024-09-03 10:04:07,2025-10-26 00:00:00,884303344,E,189.21,16.45,205.66,mobile_app,417
2204,12257,2024-09-03 10:04:07,2025-03-08 00:00:00,542318629,P,286.61,24.92,311.53,web,185
2205,8084,2024-11-15 16:43:36,2025-02-14 00:00:00,206097166,E,39.56,3.44,43.0,web,90
2206,65148,2024-08-21 15:34:41,2025-12-10 00:00:00,997524333,E,230.35,20.03,250.38,mobile_app,475
2207,32824,2025-04-24 06:37:50,2025-06-21 00:00:00,5381952358,P,53.39,4.64,58.03,web,57
2208,17361,2025-01-25 14:00:43,2025-04-04 00:00:00,617395408,E,134.48,11.69,146.17,agent,68
2209,10906,2024-08-26 16:27:00,2025-03-01 00:00:00,6070795074,P,49.44,4.3,53.74,web,186
2210,36529,2025-03-05 03:08:45,2025-07-10 00:00:00,1951990724,E,62.47,5.43,67.9,mobile_app,126
2211,45368,2025-01-11 03:44:05,2025-08-19 00:00:00,1341488103,B,239.42,20.82,260.24,web,219
2212,61187,2025-01-11 03:44:05,2025-11-19 00:00:00,3449254530,P,71.5,6.22,77.72,web,311
2213,31876,2024-06-26 02:59:35,2025-06-17 00:00:00,1176344227,E,46.0,4.0,50.0,web,355
2214,9776,2024-06-26 02:59:35,2025-02-23 00:00:00,9608193855,E,59.98,5.22,65.2,web,241
2215,29865,2024-12-17 11:23:27,2025-06-07 00:00:00,107388368,B,288.05,25.05,313.1,web,171
2216,36463,2024-06-15 01:59:38,2025-07-09 00:00:00,955872740,E,38.64,3.36,42.0,agent,388
2217,3724,2024-10-07 12:41:28,2025-01-21 00:00:00,1083228312,E,226.79,19.72,246.51,mobile_app,105
2218,8471,2024-06-26 17:26:45,2025-02-16 00:00:00,1474110412,B,75.07,6.53,81.6,web,234
2219,56840,2025-04-18 16:31:05,2025-10-28 00:00:00,2056087452,E,163.7,14.24,177.94,mobile_app,192
2220,53165,2025-03-27 13:22:51,2025-09-27 00:00:00,6629826203,P,288.62,25.1,313.72,web,183
2221,16473,2025-02-01 18:39:35,2025-03-30 00:00:00,1628147871,E,223.8,19.46,243.26,mobile_app,56
2222,15940,2024-08-06 05:27:56,2025-03-27 00:00:00,1299634035,P,47.84,4.16,52.0,web,232
2223,22617,2024-12-15 06:38:54,2025-05-01 00:00:00,1523316439,E,169.45,14.73,184.18,web,136
2224,53708,2024-11-06 17:52:42,2025-09-29 00:00:00,576184671,P,299.45,26.04,325.49,mobile_app,326
2225,20706,2025-03-28 14:18:01,2025-04-21 00:00:00,2140175304,E,41.4,3.6,45.0,web,23
2226,47526,2025-04-10 04:57:41,2025-08-29 00:00:00,1090789951,P,220.28,19.15,239.43,web,140
2227,2290,2024-06-02 14:19:50,2025-01-13 00:00:00,1125229083,P,57.41,4.99,62.4,web,224
2228,38443,2024-06-24 08:24:45,2025-07-19 00:00:00,6824822039,P,88.06,7.66,95.72,web,389
2229,57832,2024-06-24 08:24:45,2025-11-03 00:00:00,1325705785,F,124.95,10.86,135.81,agent,496
2230,43738,2024-07-18 10:34:03,2025-08-12 00:00:00,1448170595,E,237.36,20.64,258.0,agent,389
2231,62768,2024-08-24 21:02:38,2025-11-28 00:00:00,9501578141,E,41.12,3.58,44.7,web,460
2232,16224,2024-05-24 15:13:10,2025-03-29 00:00:00,1252044106,E,40.48,3.52,44.0,agent,308
2233,27091,2024-05-24 15:13:10,2025-05-24 00:00:00,1419755435,P,53.99,4.7,58.69,web,364
2234,42947,2024-05-19 04:11:43,2025-08-08 00:00:00,2134941986,E,38.64,3.36,42.0,web,445
2235,43890,2024-05-19 04:11:43,2025-08-12 00:00:00,2129180619,E,40.48,3.52,44.0,agent,449
2236,42938,2024-09-06 22:20:34,2025-08-08 00:00:00,1247979584,P,71.5,6.22,77.72,agent,335
2237,24839,2024-07-27 23:23:02,2025-05-12 00:00:00,2359342181,E,237.47,20.65,258.12,web,288
2238,20951,2024-10-11 01:18:49,2025-04-22 00:00:00,1506397208,E,138.43,12.04,150.47,web,192
2239,12952,2024-10-11 01:18:49,2025-03-12 00:00:00,1355046165,P,52.62,4.58,57.2,agent,151
2240,7688,2025-01-05 08:58:16,2025-02-12 00:00:00,1690551281,E,43.24,3.76,47.0,web,37
2241,58505,2024-08-22 13:41:43,2025-11-06 00:00:00,750792269,P,55.02,4.78,59.8,web,440
2242,56075,2024-08-22 13:41:43,2025-10-20 00:00:00,1035592945,E,147.2,12.8,160.0,mobile_app,423
2243,34428,2025-05-05 21:26:15,2025-06-29 00:00:00,387236697,E,88.78,7.72,96.5,web,54
2244,1984,2024-08-30 07:31:30,2025-01-11 00:00:00,965699348,E,134.96,11.74,146.7,mobile_app,133
2245,68872,2024-08-26 15:35:40,2025-12-29 00:00:00,107388368,E,41.4,3.6,45.0,web,489
2246,29478,2025-03-22 15:01:39,2025-06-05 00:00:00,6208277102,E,38.64,3.36,42.0,agent,74
2247,53809,2025-03-22 15:01:39,2025-09-30 00:00:00,313530131,P,306.08,26.62,332.7,agent,191
2248,22200,2025-02-08 07:57:24,2025-04-29 00:00:00,1366826390,E,222.01,19.31,241.32,web,79
2249,38285,2025-02-08 07:57:24,2025-07-18 00:00:00,1304921162,B,64.66,5.62,70.28,mobile_app,159
2250,68988,2024-05-19 01:25:24,2025-12-29 00:00:00,140574954,E,39.56,3.44,43.0,mobile_app,588
2251,23293,2024-08-23 11:52:47,2025-05-04 00:00:00,1417137452,P,308.57,26.83,335.4,mobile_app,253
2252,68012,2025-06-02 20:15:23,2025-12-25 00:00:00,1410904778,P,299.45,26.04,325.49,web,205
2253,57756,2025-06-02 20:15:23,2025-11-03 00:00:00,1775148048,E,235.45,20.47,255.92,web,153
2254,41441,2025-02-25 14:54:12,2025-08-01 00:00:00,6013036528,B,71.94,6.26,78.2,agent,156
2255,6909,2024-11-29 08:18:45,2025-02-08 00:00:00,3951443393,E,237.36,20.64,258.0,agent,70
2256,32045,2024-12-12 02:17:43,2025-06-17 00:00:00,1496047474,E,46.0,4.0,50.0,mobile_app,186
2257,26025,2025-05-06 10:54:20,2025-05-18 00:00:00,3305598825,E,220.47,19.17,239.64,mobile_app,11
2258,33607,2025-05-06 10:54:20,2025-06-25 00:00:00,8044653075,P,110.45,9.6,120.05,web,49
2259,25635,2025-05-06 10:54:20,2025-05-16 00:00:00,1505972700,P,53.46,4.65,58.11,web,9
2260,24775,2025-02-24 15:46:04,2025-05-12 00:00:00,805057852,P,53.46,4.65,58.11,agent,76
2261,27739,2024-07-06 12:00:57,2025-05-27 00:00:00,1098917735,P,77.98,6.78,84.76,mobile_app,324
2262,35033,2024-10-17 11:03:13,2025-07-02 00:00:00,8128028013,E,88.78,7.72,96.5,mobile_app,257
2263,47599,2024-07-21 07:47:56,2025-08-29 00:00:00,783078448,E,215.39,18.73,234.12,web,403
2264,44775,2024-09-18 15:48:54,2025-08-16 00:00:00,208373476,E,62.47,5.43,67.9,web,331
2265,21813,2024-09-18 15:48:54,2025-04-27 00:00:00,525744244,P,50.23,4.37,54.6,web,220
2266,5440,2024-10-30 16:51:32,2025-01-30 00:00:00,1125109058,E,237.36,20.64,258.0,web,91
2267,46936,2024-09-30 04:21:35,2025-08-26 00:00:00,7133983871,E,134.48,11.69,146.17,mobile_app,329
2268,65595,2025-06-20 09:16:25,2025-12-12 00:00:00,1460298045,P,81.21,7.06,88.27,mobile_app,174
2269,60220,2024-06-16 00:58:33,2025-11-15 00:00:00,9897321072,E,41.07,3.57,44.64,mobile_app,516
2270,38047,2024-08-02 21:17:26,2025-07-17 00:00:00,857151782,E,134.48,11.69,146.17,agent,348
2271,20575,2024-07-29 19:28:27,2025-04-20 00:00:00,1090705325,E,42.32,3.68,46.0,web,264
2272,16144,2024-07-29 19:28:27,2025-03-29 00:00:00,1961545470,E,248.18,21.58,269.76,web,242
2273,52079,2024-09-13 17:42:57,2025-09-21 00:00:00,514167765,P,115.41,10.04,125.45,agent,372
2274,40892,2025-03-17 22:24:35,2025-07-30 00:00:00,497241770,P,291.19,25.32,316.51,web,134
2275,55569,2024-07-11 06:12:28,2025-10-16 00:00:00,7044902328,E,167.5,14.57,182.07,mobile_app,461
2276,57724,2024-07-11 06:12:28,2025-11-03 00:00:00,827997170,P,77.98,6.78,84.76,mobile_app,479
2277,57894,2025-05-28 08:13:37,2025-11-04 00:00:00,395787555,P,77.98,6.78,84.76,web,159
2278,10042,2024-11-13 18:24:03,2025-02-24 00:00:00,167598451,E,237.47,20.65,258.12,web,102
2279,40778,2024-11-13 18:24:03,2025-07-29 00:00:00,1166213558,E,134.96,11.74,146.7,web,257
2280,6771,2025-01-06 12:07:54,2025-02-07 00:00:00,2039822521,P,308.72,26.84,335.56,agent,31
2281,38642,2025-01-30 07:57:44,2025-07-19 00:00:00,6934843915,B,421.91,36.69,458.6,web,169
2282,55238,2024-06-18 06:14:07,2025-10-13 00:00:00,1515049844,B,144.43,12.56,156.99,web,481
2283,40812,2024-07-29 13:19:57,2025-07-29 00:00:00,757356038,F,474.71,41.28,515.99,agent,364
2284,10993,2024-06-08 08:30:25,2025-03-02 00:00:00,6645720321,E,38.64,3.36,42.0,web,266
2285,22686,2024-08-30 08:48:10,2025-05-01 00:00:00,1573860152,P,280.01,24.35,304.36,web,243
2286,68120,2024-06-23 20:53:26,2025-12-25 00:00:00,4937380076,E,44.16,3.84,48.0,web,549
2287,27792,2024-06-09 20:52:05,2025-05-28 00:00:00,710099195,E,44.16,3.84,48.0,agent,352
2288,69077,2024-09-14 06:38:10,2025-12-30 00:00:00,1066261240,E,145.87,12.68,158.55,mobile_app,471
2289,65294,2024-08-08 04:55:17,2025-12-10 00:00:00,7618856915,P,308.57,26.83,335.4,web,488
2290,66070,2024-07-26 00:23:59,2025-12-15 00:00:00,2133388828,P,71.5,6.22,77.72,web,506
2291,43496,2024-07-26 00:23:59,2025-08-11 00:00:00,5893841499,E,88.78,7.72,96.5,web,380
2292,48064,2025-03-25 07:39:05,2025-09-01 00:00:00,1214911085,E,235.45,20.47,255.92,web,159
2293,47271,2025-06-03 07:40:59,2025-08-28 00:00:00,1698114289,E,48.04,4.18,52.22,mobile_app,85
2294,32610,2024-07-28 09:27:28,2025-06-20 00:00:00,9842906527,E,134.48,11.69,146.17,web,326
2295,7744,2024-06-07 03:56:59,2025-02-12 00:00:00,878953858,E,134.96,11.74,146.7,web,249
2296,31002,2024-10-04 01:59:51,2025-06-12 00:00:00,2551622181,P,195.27,16.98,212.25,web,250
2297,22447,2024-12-17 19:56:06,2025-04-30 00:00:00,36179495,P,308.57,26.83,335.4,agent,133
2298,35379,2024-11-09 22:39:11,2025-07-04 00:00:00,1352299029,P,308.57,26.83,335.4,web,236
2299,6630,2025-01-03 17:05:40,2025-02-06 00:00:00,238058041,E,45.08,3.92,49.0,web,33
2300,19909,2024-06-20 08:39:46,2025-04-16 00:00:00,1688494343,E,138.43,12.04,150.47,web,299
2301,11893,2024-09-07 13:19:56,2025-03-06 00:00:00,1348672334,P,58.6,5.1,63.7,web,179
2302,39421,2025-03-24 02:00:15,2025-07-23 00:00:00,1552765834,B,69.91,6.08,75.99,web,120
2303,39211,2025-04-06 22:01:30,2025-07-22 00:00:00,736923757,P,322.63,28.06,350.69,agent,106
2304,58750,2024-10-30 06:48:49,2025-11-08 00:00:00,77652248,E,235.45,20.47,255.92,agent,373
2305,18263,2024-07-11 02:50:57,2025-04-08 00:00:00,9925634036,E,59.98,5.22,65.2,agent,270
2306,17110,2024-12-29 19:33:06,2025-04-02 00:00:00,5270591270,E,88.78,7.72,96.5,agent,93
2307,66912,2024-09-27 17:26:56,2025-12-19 00:00:00,574086780,E,55.0,4.78,59.78,agent,447
2308,4742,2024-11-23 20:32:20,2025-01-26 00:00:00,576184671,E,170.76,14.85,185.61,web,63
2309,35358,2025-04-11 19:17:03,2025-07-04 00:00:00,9160757269,E,235.45,20.47,255.92,mobile_app,83
2310,24089,2024-07-19 12:24:07,2025-05-08 00:00:00,1982235725,E,237.36,20.64,258.0,web,292
2311,69051,2024-09-14 20:54:11,2025-12-30 00:00:00,1857083794,P,50.23,4.37,54.6,agent,471
2312,54955,2024-12-14 12:17:38,2025-10-10 00:00:00,294573620,B,374.8,32.59,407.39,web,299
2313,66394,2025-03-06 12:28:30,2025-12-16 00:00:00,1220795485,P,299.45,26.04,325.49,mobile_app,284
2314,24566,2025-03-06 12:28:30,2025-05-11 00:00:00,1121257839,E,196.36,17.08,213.44,agent,65
2315,45499,2024-07-28 10:55:29,2025-08-19 00:00:00,292544000,P,310.2,26.97,337.17,web,386
2316,55456,2024-10-24 23:11:46,2025-10-15 00:00:00,1145084728,P,280.01,24.35,304.36,web,355
2317,29571,2024-08-30 07:05:49,2025-06-05 00:00:00,1694714137,E,55.0,4.78,59.78,web,278
2318,51559,2025-05-15 22:07:54,2025-09-19 00:00:00,1505553824,P,65.85,5.73,71.58,web,126
2319,63430,2025-05-15 22:07:54,2025-12-01 00:00:00,41364903,E,140.83,12.25,153.08,agent,199
2320,29074,2024-08-04 07:31:11,2025-06-03 00:00:00,971383431,E,88.78,7.72,96.5,web,302
2321,61380,2024-08-04 07:31:11,2025-11-20 00:00:00,1982235725,B,65.69,5.71,71.4,agent,472
2322,32753,2024-08-04 07:31:11,2025-06-21 00:00:00,736529937,E,41.53,3.61,45.14,agent,320
2323,58009,2025-02-16 03:16:57,2025-11-04 00:00:00,7326871081,E,38.03,3.31,41.34,web,260
2324,37554,2024-11-03 13:12:42,2025-07-14 00:00:00,6540545336,P,53.82,4.68,58.5,web,252
2325,16564,2024-10-16 22:59:32,2025-03-31 00:00:00,1021319140,B,333.81,29.03,362.84,agent,165
2326,68302,2024-11-10 04:01:22,2025-12-26 00:00:00,329189760,E,223.8,19.46,243.26,web,410
2327,14113,2024-09-22 04:49:31,2025-03-18 00:00:00,2058662103,E,237.36,20.64,258.0,web,176
2328,29875,2024-05-28 16:06:08,2025-06-07 00:00:00,401388191,E,145.87,12.68,158.55,web,374
2329,21523,2024-08-16 13:22:07,2025-04-25 00:00:00,753412370,E,237.36,20.64,258.0,mobile_app,251
2330,9305,2024-05-17 19:02:55,2025-02-20 00:00:00,36179495,P,179.96,15.65,195.61,mobile_app,278
2331,45099,2025-01-13 11:07:58,2025-08-18 00:00:00,3504938225,E,88.78,7.72,96.5,agent,216
2332,23059,2025-01-23 02:39:29,2025-05-03 00:00:00,1789192636,P,53.99,4.7,58.69,mobile_app,99
2333,48692,2025-01-01 10:16:57,2025-09-04 00:00:00,1727043188,E,40.48,3.52,44.0,web,245
2334,68808,2025-04-03 09:22:37,2025-12-29 00:00:00,418641563,E,134.48,11.69,146.17,agent,269
2335,9640,2025-01-08 05:16:09,2025-02-22 00:00:00,468370645,E,248.18,21.58,269.76,web,44
2336,61063,2024-11-18 01:43:26,2025-11-19 00:00:00,8940860314,B,81.67,7.1,88.77,web,365
2337,13382,2024-05-16 13:46:31,2025-03-14 00:00:00,1774842590,E,178.62,15.53,194.15,web,301
2338,27227,2024-12-27 12:02:32,2025-05-25 00:00:00,3238973460,E,41.12,3.58,44.7,mobile_app,148
2339,2356,2024-07-15 23:34:33,2025-01-13 00:00:00,1137613274,E,36.8,3.2,40.0,web,181
2340,11643,2024-07-11 11:30:18,2025-03-05 00:00:00,1167009858,E,41.07,3.57,44.64,mobile_app,236
2341,48440,2025-04-27 09:14:24,2025-09-03 00:00:00,197388250,B,403.5,35.09,438.59,web,128
2342,5039,2024-11-02 18:20:03,2025-01-28 00:00:00,1406549946,E,38.64,3.36,42.0,web,86
2343,50563,2024-11-02 18:20:03,2025-09-14 00:00:00,5646097565,E,237.36,20.64,258.0,web,315
2344,48330,2024-09-30 08:20:58,2025-09-02 00:00:00,1532282722,E,43.24,3.76,47.0,web,336
2345,22479,2025-04-04 07:39:06,2025-04-30 00:00:00,6907426576,B,71.94,6.26,78.2,agent,25
2346,34392,2025-01-26 12:32:05,2025-06-29 00:00:00,1369319698,B,374.8,32.59,407.39,mobile_app,153
2347,49826,2025-03-24 21:06:58,2025-09-10 00:00:00,334623648,E,59.98,5.22,65.2,web,169
2348,12463,2024-11-26 16:50:08,2025-03-09 00:00:00,29258972,P,250.61,21.79,272.4,mobile_app,102
2349,4545,2024-05-17 02:25:41,2025-01-25 00:00:00,1849359606,E,44.16,3.84,48.0,web,252
2350,57981,2024-05-22 02:44:21,2025-11-04 00:00:00,44127240,P,115.41,10.04,125.45,mobile_app,530
2351,66700,2024-05-22 02:44:21,2025-12-18 00:00:00,480440338,E,224.4,19.51,243.91,web,574
2352,22143,2024-05-22 02:44:21,2025-04-28 00:00:00,2145127271,E,38.64,3.36,42.0,web,340
2353,14181,2025-01-13 09:13:21,2025-03-18 00:00:00,869987079,P,55.02,4.78,59.8,agent,63
2354,25843,2024-08-16 07:28:19,2025-05-17 00:00:00,680248439,P,306.08,26.62,332.7,web,273
2355,64736,2024-07-03 05:38:35,2025-12-08 00:00:00,1302789766,P,308.57,26.83,335.4,agent,522
2356,46617,2025-05-31 04:02:52,2025-08-25 00:00:00,1488954329,P,306.08,26.62,332.7,web,85
2357,19766,2024-08-04 17:25:36,2025-04-16 00:00:00,5394060624,P,308.57,26.83,335.4,agent,254
2358,15840,2024-11-05 14:34:41,2025-03-27 00:00:00,975398020,P,52.62,4.58,57.2,web,141
2359,6765,2024-11-05 14:34:41,2025-02-07 00:00:00,6687375622,E,192.78,16.76,209.54,web,93
2360,41787,2025-05-12 09:22:02,2025-08-03 00:00:00,1600821603,E,41.12,3.58,44.7,web,82
2361,2395,2024-09-29 22:26:49,2025-01-13 00:00:00,5557382278,E,41.12,3.58,44.7,mobile_app,105
2362,10855,2025-02-09 15:49:41,2025-03-01 00:00:00,4086829314,E,39.56,3.44,43.0,web,19
2363,61835,2025-04-11 17:21:44,2025-11-23 00:00:00,1998408191,P,47.84,4.16,52.0,mobile_app,225
2364,31132,2025-04-25 01:06:21,2025-06-13 00:00:00,2669187448,P,291.71,25.37,317.08,agent,48
2365,60526,2024-09-26 15:45:39,2025-11-16 00:00:00,3677778407,B,288.05,25.05,313.1,web,415
2366,55964,2025-04-09 01:14:05,2025-10-19 00:00:00,1816642174,P,298.53,25.96,324.49,web,192
2367,42655,2024-11-21 21:56:12,2025-08-07 00:00:00,4148412127,P,308.57,26.83,335.4,web,258
2368,68061,2024-11-21 21:56:12,2025-12-25 00:00:00,6039222649,E,222.01,19.31,241.32,agent,398
2369,63629,2024-11-21 21:56:12,2025-12-02 00:00:00,6447700921,P,322.63,28.06,350.69,agent,375
2370,63262,2024-12-08 02:44:36,2025-11-30 00:00:00,1175478108,E,38.03,3.31,41.34,agent,356
2371,60920,2025-05-02 19:08:36,2025-11-18 00:00:00,1780882465,E,210.78,18.33,229.11,web,199
2372,49922,2025-03-20 04:36:19,2025-09-11 00:00:00,1709777686,E,170.76,14.85,185.61,web,174
2373,38593,2024-09-26 07:48:25,2025-07-19 00:00:00,1911402591,E,41.12,3.58,44.7,web,295
2374,57482,2024-09-27 11:46:16,2025-11-02 00:00:00,4571197476,P,220.28,19.15,239.43,agent,400
2375,15821,2024-09-27 11:46:16,2025-03-27 00:00:00,1067992632,E,50.66,4.4,55.06,web,180
2376,15408,2024-09-27 11:46:16,2025-03-25 00:00:00,1669299894,P,257.84,22.42,280.26,agent,178
2377,29835,2025-03-29 13:49:25,2025-06-07 00:00:00,2031539270,P,308.57,26.83,335.4,mobile_app,69
2378,27695,2024-12-17 22:42:30,2025-05-27 00:00:00,899000691,E,169.45,14.73,184.18,agent,160
2379,55492,2025-05-15 16:49:31,2025-10-15 00:00:00,1568712187,E,146.25,12.72,158.97,web,152
2380,38884,2025-01-03 19:59:48,2025-07-20 00:00:00,8749289177,B,64.66,5.62,70.28,web,197
2381,23731,2024-07-27 11:22:14,2025-05-07 00:00:00,107127872,E,62.47,5.43,67.9,mobile_app,283
2382,6360,2024-05-31 01:52:09,2025-02-04 00:00:00,1337054386,E,237.36,20.64,258.0,mobile_app,248
2383,28271,2025-03-24 14:36:51,2025-05-30 00:00:00,7643377672,E,169.45,14.73,184.18,web,66
2384,47221,2025-04-30 07:22:09,2025-08-28 00:00:00,593271190,B,106.2,9.24,115.44,agent,119
2385,21229,2024-10-06 00:15:10,2025-04-23 00:00:00,544279346,B,67.25,5.85,73.1,web,198
2386,35210,2025-03-09 09:48:11,2025-07-03 00:00:00,1532282722,B,403.5,35.09,438.59,mobile_app,115
2387,46630,2025-03-09 09:48:11,2025-08-25 00:00:00,4607558350,P,220.28,19.15,239.43,mobile_app,168
2388,24258,2024-12-25 05:13:26,2025-05-09 00:00:00,1818690426,E,50.66,4.4,55.06,mobile_app,134
2389,40071,2025-03-23 09:37:26,2025-07-26 00:00:00,1926675610,E,169.45,14.73,184.18,web,124
2390,26916,2025-03-23 09:37:26,2025-05-23 00:00:00,375794095,E,38.64,3.36,42.0,mobile_app,60
2391,47742,2025-03-23 09:37:26,2025-08-30 00:00:00,340138184,E,237.36,20.64,258.0,agent,159
2392,51423,2025-06-07 17:43:09,2025-09-18 00:00:00,7862192806,E,88.78,7.72,96.5,agent,102
2393,29404,2024-12-25 16:47:59,2025-06-04 00:00:00,592987901,E,55.0,4.78,59.78,web,160
2394,47476,2025-04-12 15:04:32,2025-08-29 00:00:00,511929188,E,169.45,14.73,184.18,agent,138
